Id,DepartmentId,DepartmentName,CustomerCode,CustomerName,ContractingOfficeCode,ContractingOfficeName,StartDate,EndDate,AddressCity,AddressState,ZipCode,CountryCode
{9F469517-576E-489E-A010-63ED20D6C1E3},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",367494,DEPT OF VETERANS AFFAIRS,2016-04-01 00:00:00,,LANCASTER,TX,75134,USA
{7F2DD6C6-232A-4F8C-AFEB-63F5E050436F},1400,"INTERIOR, DEPARTMENT OF THE",1425,BUREAU OF RECLAMATION,140R17,GRAND COULEE POWER OFFICE,2016-04-01 00:00:00,,GRAND COULEE,WA,99133,USA
{44305360-A5BD-48EF-B4D8-6405C2A7B394},7200,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200,AGENCY FOR INTERNATIONAL DEVELOPMENT,720ASA,USAID ASIA,2016-04-01 00:00:00,,WASHINGTON,DC,20523-1000,USA
{CC8076FE-8677-4FF0-8AE4-640F9FEA330C},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1246FH,USDA  ANIMAL AND PLANT HEALTH,2016-04-01 00:00:00,,DARLINGTON,SC,29532,USA
{F56D1E12-7773-48D1-A618-64143EA9ECA9},9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SPRRA1,"DLA AVIATION AT HUNTSVILLE, AL",2007-06-30 00:00:00,,REDSTONE ARSENAL,AL,35898-7340,USA
{99377695-6211-4DA8-92B5-64189D1DD285},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N3379A,CAMP LEMONIER DJIBOUTI,2012-10-01 00:00:00,,FPO,AE,09363,USA
{59B83697-6CB3-43F9-B219-64203E4A9C5D},7000,"HOMELAND SECURITY, DEPARTMENT OF",7022,FEDERAL EMERGENCY MANAGEMENT AGENCY,70FA30,INFORMATION TECHNOLOGY SECTION(IT30,2016-04-01 00:00:00,,WASHINGTON,DC,20472,USA
{9EACA388-F9D5-4E95-BBA4-642575CF286E},9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0425,DEFENSE FINANCE AND ACCOUNTING SVC,2003-10-01 00:00:00,,INDIANAPOLIS,IN,46249,USA
{CE76CE40-746A-4AD8-B5F9-6426AE6B0E69},1900,"STATE, DEPARTMENT OF",1900,"STATE, DEPARTMENT OF",19JA51,AMERICAN CONSULATE NAHA,2016-04-01 00:00:00,,WASHINGTON,DC,20520,USA
{9D543B03-CD4D-46B7-A883-6430F60AC4B6},7000,"HOMELAND SECURITY, DEPARTMENT OF",7001,OFFICE OF PROCUREMENT OPERATIONS,70RCAS,CONTRACT ADMIN SVCS DIV,2016-04-01 00:00:00,,WASHINGTON,DC,20528,USA
{10F0F7A2-A8F1-4E90-B08E-643B33625526},6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,6923G3,"FAA, E. REGION, LOGISTICS DIVISION",2016-04-01 00:00:00,,JAMAICA,NY,11430,USA
{176D1FB6-7765-44EB-A6B3-643CC8658E7B},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,125273,USDA AMS FVP FPB,2016-04-01 00:00:00,,INDIANAPOLIS,IN,46226,USA
{5FDD813B-9908-4B8E-A654-6451CEC15A01},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1242E1,USDA AMS FVP FPB,2016-04-01 00:00:00,,WINTER HAVEN,FL,33881,USA
{7F1125C9-78F3-4551-9DF0-64543828C7C8},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",366507,GRAND ISLAND VETERANS HOME,2016-04-01 00:00:00,,GRAND ISLAND,NE,68803-2097,USA
{4F34A1E9-D6C7-4269-83D3-645783FB95B4},1200,"AGRICULTURE, DEPARTMENT OF",12H5,NATIONAL AGRICULTURAL STATISTICS SERVICE,126487,USDA GIPSA,2016-04-01 00:00:00,,KANSAS CITY,MO,64195,USA
{C83FC34E-9DCC-4C68-A9D9-645AC85BEBA2},1500,"JUSTICE, DEPARTMENT OF",1544,U.S. MARSHALS SERVICE,15M089,"U.S. DEPT OF JUSTICE, USM, E/WI",2016-04-01 00:00:00,,MILWAUKEE,WI,53202,USA
{68200647-08FF-4971-B6D5-646588E648F4},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62435,NAVY RECRUITING DIST NEW ENGLAND,2006-10-01 00:00:00,,BOSTON,MA,02210-2103,USA
{C87D58D5-C8CC-4766-B2E6-646D9EAD8861},4700,GENERAL SERVICES ADMINISTRATION,4740,PUBLIC BUILDINGS SERVICE,47PG05,PBS R6,2016-04-01 00:00:00,,TOPEKA,KS,66683,USA
{9BE73149-6BDC-4C13-86FE-646FFE07FE20},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,127CU3,USDA  AMS  DAIRY DIVISION,2016-04-01 00:00:00,,TULSA,OK,74170-1440,USA
{A8A52FD1-630B-46C1-A4D2-6487026FBED9},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1274DS,USDA  APHIS  ANIMAL DAMAGE CONTROL,2016-04-01 00:00:00,,SAN ANGELO,TX,76902,USA
{64069D84-9BD8-4FBC-B1AE-648BDD6F2B1D},1500,"JUSTICE, DEPARTMENT OF",1544,U.S. MARSHALS SERVICE,15M087,"U.S. DEPT OF JUSTICE, USM, N/WV",2016-04-01 00:00:00,,CLARKSBURG,WV,26302,USA
{A0D23723-6954-4AB6-9505-649EA9DCABF4},9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W912JM,W7M3 USPFO ACTIVITY GA ARNG,2003-10-01 00:00:00,,MARIETTA,GA,30069-0001,USA
{AAE78689-A2EF-4BC9-810F-64A19F0124DC},9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W912BV,US ARMY ENGINEER DISTRICT TULSA,2003-10-01 00:00:00,,TULSA,OK,74137-4290,USA
{618B7B8C-74D3-4B09-A06D-64B8DAD09F49},9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SPM8ED,DLA TROOP SUPPORT,2006-10-01 00:00:00,,PHILADELPHIA,PA,19111-5096,USA
{1914C277-D929-4AA9-8268-64C3F5C5166B},9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W91151,W6QM MICC-FDO FT HOOD,2018-10-01 00:00:00,,FORT HOOD,TX,76544-5025,USA
{B6628891-B1BA-435D-9711-64CC870AE8D6},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1232J8,USDA APHIS PPQ PDMA,2016-04-01 00:00:00,,RIVERDALE,MD,20737,USA
{34ECA1F0-603F-42CD-BB7E-64D822D9F404},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",36P644,644P-PHOENIX PROSTHETICS(00644P),2016-04-01 00:00:00,,PHOENIX,AZ,85012,USA
{D53F9E53-76B8-49C1-B188-64E28398C2EF},1200,"AGRICULTURE, DEPARTMENT OF",12D2,FARM SERVICE AGENCY,121613,USDA FSA NH ROCKINGHAM-STRAFFORD CO,2016-04-01 00:00:00,,EPPING,NH,03042,USA
{F8D0BD28-A310-4CD9-8F15-64E771D03DAA},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,124L12,USDA  AMS  POULTRY DIVISION,2016-04-01 00:00:00,,GAINESVILLE,GA,30501,USA
{79265446-500F-41C4-859A-64F3FBC84DD7},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1232KG,USDA  APHIS  HRD  OD,2016-04-01 00:00:00,,RIVERDALE,MD,20737-1230,USA
{0916BFBA-BAE6-49F3-AFD2-650EDC181437},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N61065,NAVAL WEAPONS STATION SEAL BEACH,2006-10-01 00:00:00,,SEAL BEACH,CA,90740-5000,USA
{BFF0EDA2-E671-4AA9-A4B6-650F2BC65CD0},4700,GENERAL SERVICES ADMINISTRATION,4771,OFFICE OF MISSION ASSURANCE,47DP00,OFFICE OF MISSION ASSURANCE,2016-04-01 00:00:00,,WASHINGTON,DC,20405,USA
{60A16020-9642-4403-A56C-6514CDFF1C60},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,127KAD,USDA  APHIS  VS,2016-04-01 00:00:00,,KENNER,LA,70065,USA
{6C332047-07FB-4076-9AFA-6525E87F4BB3},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,1204H3,USDA AMS LIVESTOCK SEED DIV,2016-04-01 00:00:00,,MADISON,WI,53708-8911,USA
{8A8F6B34-7F52-4414-BEB9-6538312F253F},9700,DEPT OF DEFENSE,97JC,MISSILE DEFENSE AGENCY (MDA),HQ0277,MISSILE DEFENSE AGENCY,2007-10-01 00:00:00,,KIRTLAND AFB,NM,871175526,USA
{325CBFB3-D22D-4670-865F-6567820F99C4},1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,120343,USDA FOREST SERVICE,2016-04-01 00:00:00,,MISSOULA,MT,59804,USA
{CF42F607-0C84-4886-A817-656E5E53BAD7},1600,"LABOR, DEPARTMENT OF",1605,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,1605BS,DEPT OF LABOR - OASAM-BOSTON REGION,2016-04-01 00:00:00,,BOSTON,MA,02203,USA
{7F63AC57-133E-4A84-BFCE-6571E4C3A186},9700,DEPT OF DEFENSE,9763,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),S3404A,DCMA NORTHERN NEW JERSEY METRO ELEC,2006-10-08 00:00:00,,TETERBORO,NJ,07608-1173,USA
{E7FBF1AA-1086-4D19-8500-657D14C1F7BF},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",36P262,262-NETWRK CTRT OFC 22 PROS(00262P),2016-04-01 00:00:00,,LONG BEACH,CA,90815,USA
{2EA11B84-B21B-4FE4-830C-657E9C5E0289},9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W912P8,W07V ENDIST N ORLEANS,2003-10-01 00:00:00,,NEW ORLEANS,LA,70118-3651,USA
{02A10ABE-B1C7-4DA0-AA29-657F32D8E454},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,125606,USDA  APHIS  VS,2016-04-01 00:00:00,,MADISON,WI,53705,USA
{C9592A3C-0C73-4C36-92F9-6587B3B15EF9},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N69190,NAVAL STRIKE AND AIR WARFARE CENTER,2004-10-01 00:00:00,,FALLON,NV,89496-5000,USA
{AEFBC74D-C663-429F-A60F-6590BFE6E1BB},1200,"AGRICULTURE, DEPARTMENT OF",12D2,FARM SERVICE AGENCY,129224,USDA FSA,2016-04-01 00:00:00,,HONOLULU,HI,96850,USA
{321D4D3B-1EAE-4A5B-ADFC-6596FE639AEC},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA4610,FA4610  30 CONS PK,2004-10-01 00:00:00,,VANDENBERG AFB,CA,93437-5212,USA
{6FC1BD0F-7673-4F9E-82B3-659AC9B35ED7},1500,"JUSTICE, DEPARTMENT OF",1524,DRUG ENFORCEMENT ADMINISTRATION,15DDL2,NORTHEAST LABORATORY,2016-04-01 00:00:00,,NEW YORK,NY,10011,USA
{9C881AF7-0936-47AC-8E2E-65ABE92ECF90},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",36C654,654-RENO (00654),2016-04-01 00:00:00,,RENO,NV,89502,USA
{D553D62E-C6EA-427E-A8BB-65AC73D4DF79},9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SPE4AR,DLA AVIATION,2011-10-01 00:00:00,,RICHMOND,VA,23297,USA
{D477302B-9ED2-45AF-A5BC-65AD6D022F23},7200,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200,AGENCY FOR INTERNATIONAL DEVELOPMENT,720MAS,USAID/M/AS,2016-04-01 00:00:00,,WASHINGTON,DC,20523-1000,USA
{73389D9B-A601-468F-8CC4-65AF472AC62A},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1246FL,USDA  APHIS  PPQ,2016-04-01 00:00:00,,GREENVILLE,SC,29603,USA
{A9108FB4-C3D7-422F-9CDA-65B224DCDD66},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N43303,30TH  NAVAL CONSTRUCTION REG,2004-10-01 00:00:00,,PORT HUENEME,CA,93043-4408,USA
{3868D02F-41B5-49CB-ACAE-65C18BC5A885},1200,"AGRICULTURE, DEPARTMENT OF",12D2,FARM SERVICE AGENCY,121330,USDA FSA,2016-04-01 00:00:00,,AMHERST,MA,01002-2953,USA
{95C53D29-3B4E-44E7-84F8-65CD5447B2FA},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,1264V2,USDA  AMS  LS AND SEED DIVISION,2016-04-01 00:00:00,,SAINT JOSEPH,MO,64504,USA
{0FBB5928-FB4C-492A-98EC-65D8420C779D},4700,GENERAL SERVICES ADMINISTRATION,4774,OFFICE OF COMMUNICATIONS AND MARKETING,47ZC00,OFC OF COMMUNCIATIONS AND MARKETING,2016-04-01 00:00:00,,WASHINGTON,DC,20405,USA
{85D00F51-4870-4F7B-8DF1-65D967481D75},9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W901UZ,W7NT USPFO ACTIVITY ND ARNG,2006-10-01 00:00:00,,BISMARCK,ND,58506-5511,USA
{CDFA1725-2529-41A1-A1C3-65E3D1AD0BE1},9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SPM8E6,DLA TROOP SUPPORT,2006-10-01 00:00:00,,PHILADELPHIA,PA,19111-5096,USA
{AA6D5DCE-298D-4CC4-B658-65E9F860BC8D},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,123LAQ,USDA  APHIS  LPA  FOIA,2016-04-01 00:00:00,,RIVERDALE,MD,20737-1232,USA
{50E67CD5-55B4-4025-BB36-65EF991E8835},4700,GENERAL SERVICES ADMINISTRATION,4740,PUBLIC BUILDINGS SERVICE,47PD07,PBS R3,2016-04-01 00:00:00,,SCRANTON,PA,18503,USA
{7D9B4B02-51BD-4DB0-8253-65FF9ACF3632},1900,"STATE, DEPARTMENT OF",1900,"STATE, DEPARTMENT OF",19F140,U.S. EMBASSY HELSINKI,2016-04-01 00:00:00,,WASHINGTON,DC,20520,USA
{2AA474BE-2232-4A18-BCAE-660162259171},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,128K02,USDA AMS LSP MGC BRANCH,2016-04-01 00:00:00,,GOLDEN,CO,80401,USA
{D11E3728-2AA0-460A-9451-6620220D117A},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA8128,FA8128 AFNWC PZN,2012-10-01 00:00:00,,TINKER AFB,OK,73145-9093,USA
{178078E7-4C44-4A8A-BBFF-66269393D59F},7200,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200,AGENCY FOR INTERNATIONAL DEVELOPMENT,720664,USAID/TUNISIA GIESSENER STR 32,2016-04-01 00:00:00,,FRANKFURT AM MAIN,,,DEU
{C739CD36-0EC2-43C2-BEC2-6630DD3CB939},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,127B97,USDA  AMS  F AND V DIVISION,2016-04-01 00:00:00,,NEW ORLEANS,LA,70112,USA
{64984A43-E38D-422F-A348-6645494F9B21},4700,GENERAL SERVICES ADMINISTRATION,4732,FEDERAL ACQUISITION SERVICE,47QXLC,FAS/OFFICE REG COMMISSIONER/BRANCHC,2018-10-01 00:00:00,,CHICAGO,IL,60604,USA
{F0676B99-2DFF-4EF0-9BCB-664CBF5947EE},1400,"INTERIOR, DEPARTMENT OF THE",1443,NATIONAL PARK SERVICE,140P82,PWR HONO MABO(82000),2016-04-01 00:00:00,,HONOLULU,HI,96850,USA
{ABE5BF1D-248B-4916-BC61-66539DFA49B0},4700,GENERAL SERVICES ADMINISTRATION,4732,FEDERAL ACQUISITION SERVICE,47QDCA,INTEGRATED AWARD ENVIRONMENT(QD),2016-04-01 00:00:00,,WASHINGTON,DC,20405-0001,USA
{560048E4-281B-4410-904D-665DC242FE0C},1300,"COMMERCE, DEPARTMENT OF",1350,INTERNATIONAL TRADE ADMINISTRATION,1331K3,DEPT OF COMMERCE ITA,2016-04-01 00:00:00,,WASHINGTON,DC,20230,USA
{E022513C-7B19-47F7-BF23-66690F434F3C},1900,"STATE, DEPARTMENT OF",1900,"STATE, DEPARTMENT OF",19MX72,AMERICAN CONSULATE TIJUANA,2016-04-01 00:00:00,,WASHINGTON,DC,20520,USA
{6B80C788-0728-439D-AE45-666DBC368466},1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1243ZP,USDA  FOREST SERVICE,2016-04-01 00:00:00,,ATLANTA,GA,30309-2449,USA
{C5CDB082-5DB0-4F91-A6F7-6677A00D4A3C},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N09922,"VAW-125,",2006-10-01 00:00:00,,FPO,AP,96601,USA
{A53530D7-FD28-4BCD-A69B-667E7405BAC5},1500,"JUSTICE, DEPARTMENT OF",1542,FEDERAL PRISON INDUSTRIES / UNICOR,15UDAN,FCI DANBURY,2016-04-01 00:00:00,,DANBURY,CT,06811,USA
{EA0C8844-DFC3-4B15-8829-667F7962883D},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",367117,DEPT OF VETERANS AFFAIRS,2016-04-01 00:00:00,,LITTLE ROCK,AR,72205,USA
{EAF51E4F-C1BC-4A18-B91C-6682119C0220},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1237AY,USDA APHIS MRPBS IT CIO,2016-04-01 00:00:00,,RIVERDALE,MD,20737,USA
{BE4AB5A2-E31A-4CB0-8248-66845344776F},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1279AE,USDA APHIS VS,2016-04-01 00:00:00,,FT WORTH,TX,76116,USA
{BF88B995-8CD4-4426-A9DF-6685F96C0DE0},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,127K0L,USDA  AMS  FRUIT AND VEG DIV,2016-04-01 00:00:00,,BATON ROUGE,LA,70821-3334,USA
{AFEEC16C-0267-4B12-8CF7-6690DD4998B5},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,V81464,NAVAL EXPEDITIONARY LOGISTICS,2006-10-01 00:00:00,,WILLIAMSBURG,VA,23185-8792,USA
{3369BF74-46A8-47E4-9065-6693C18A6346},1900,"STATE, DEPARTMENT OF",1900,"STATE, DEPARTMENT OF",19SN10,U.S. EMBASSY SINGAPORE,2016-04-01 00:00:00,,WASHINGTON,DC,20520,USA
{60CB170E-03B1-4FF0-A95C-669B7630CA1B},1900,"STATE, DEPARTMENT OF",1900,"STATE, DEPARTMENT OF",19S160,U.S. EMBASSY LJUBLJANA,2016-04-01 00:00:00,,WASHINGTON,DC,20520,USA
{19DE4AD1-5974-4309-B202-66AD66FDB89D},1200,"AGRICULTURE, DEPARTMENT OF",12D2,FARM SERVICE AGENCY,128447,USDA FSA,2016-04-01 00:00:00,,SALT LAKE CITY,UT,84119-2020,USA
{4E05BC14-3C2F-407A-A334-66BC5B39BAEA},9700,DEPT OF DEFENSE,9763,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),S3309A,DCMA GARDEN CITY,2004-10-01 00:00:00,,GARDEN CITY,NY,11530-4761,USA
{69381BC5-3678-4851-9706-66BC8C9ACF66},3300,SMITHSONIAN INSTITUTION,3300,SMITHSONIAN INSTITUTION,333156,CNTR FOR FOLKLIFECULTURAL HERITAGE,2016-04-01 00:00:00,,WASHINGTON,DC,20024,USA
{4ABBEE11-F73A-407D-8582-66CEA7CA3302},1500,"JUSTICE, DEPARTMENT OF",1540,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,15BNAS,NATIONAL ACQUISITIONS - CO,2016-04-01 00:00:00,,WASHINGTON,DC,20534,USA
{6F4C525C-95A1-4AF6-8030-66D1D58DE106},9700,DEPT OF DEFENSE,97AK,DEFENSE INFORMATION SYSTEMS AGENCY (DISA),HC1084,IT CONTRACTING DIVISION - PL84,2018-02-12 00:00:00,,SCOTT AFB,IL,62225-5406,USA
{1A3CC472-4279-4505-B238-66D9DB57099E},4700,GENERAL SERVICES ADMINISTRATION,4740,PUBLIC BUILDINGS SERVICE,47PG99,PBS R6,2016-04-01 00:00:00,,KANSAS CITY,MO,64131,USA
{020D4FFE-C30A-4103-AAD5-66DFD0E634BC},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",36P584,584P-IOWA CITY PROSTHETICS(00584P),2016-04-01 00:00:00,,IOWA CITY,IA,52246,USA
{610AA178-0575-4D59-A7FF-66EACC2AA90D},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,R33011,JOINT POW MIA ACCOUNTING COMMAND,2004-10-01 00:00:00,,HICKAM AFB,HI,96853-5530,USA
{A247CCCA-A047-41F5-9661-66EB986490A4},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,M85001,COMMANDING OFFICER,2004-10-01 00:00:00,,GREAT LAKES,IL,60088,USA
{A6A50406-8ED6-4607-8BF8-6706BDDA1C6B},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62640,NAVSCOLEOD,2006-10-01 00:00:00,,NICEVILLE,FL,32578,USA
{D912D21E-CE52-4A9C-8E56-670CA83529F0},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",366208,DEPT OF VETERANS AFFAIRS,2016-04-01 00:00:00,,LEAVENWORTH,KS,66048,USA
{92B9061C-83AE-4AD5-A835-670D77A1AABA},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",365507,DEPT OF VETERANS AFFAIRS,2016-04-01 00:00:00,,CHILLICOTHE,OH,45601,USA
{BD55B68B-F347-49DB-B9BC-6710DD0DAAA5},1200,"AGRICULTURE, DEPARTMENT OF",12K4,"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION",125274,USDA GIPSA,2016-04-01 00:00:00,,INDIANAPOLIS,IN,46278,USA
{D14522FB-6BAF-4279-9017-6714FC836F30},1400,"INTERIOR, DEPARTMENT OF THE",1425,BUREAU OF RECLAMATION,140R14,UPPER SNAKE RIVER AREA OFFICE,2016-04-01 00:00:00,,BURLEY,ID,83318,USA
{BEBF1869-AC42-4109-B028-6716B03618B5},1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F031,LAS VEGAS FIELD OFFICE,2016-04-01 00:00:00,,LAS VEGAS,NV,89106,USA
{65F445B0-5E6A-41AB-9447-672A72966C69},9700,DEPT OF DEFENSE,9763,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),S3603A,DCMA CLEVELAND PH 216 681 1569,2004-10-01 00:00:00,,BRATENAHL,OH,44108-1068,USA
{85AFC584-17FA-419C-AE30-672F7D69B6E0},1900,"STATE, DEPARTMENT OF",1900,"STATE, DEPARTMENT OF",19UG50,U.S. EMBASSY KAMPALA,2016-04-01 00:00:00,,WASHINGTON,DC,20520,USA
{D6601BA1-AE6C-4020-8B38-6756661F215F},9568,"UNITED STATES AGENCY FOR GLOBAL MEDIA, BBG",9568,"UNITED STATES AGENCY FOR GLOBAL MEDIA, BBG",952311,VOA SEOUL NEWS CENTER,2016-04-01 00:00:00,,SEOUL,,,PRK
{81FE0D3E-4CB6-4470-8818-675EFE51C8AC},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA6703,FA6703  94 CONF PK,2004-10-01 00:00:00,,DOBBINS AFB,GA,30069-4824,USA
{B6C13205-2FEC-44F8-99F1-67641A8FE000},1500,"JUSTICE, DEPARTMENT OF",1544,U.S. MARSHALS SERVICE,15M084,"U.S. DEPT OF JUSTICE, USM, W/VA",2016-04-01 00:00:00,,ROANOKE,VA,24011,USA
{B4C5411D-98BD-4B18-8E73-6769FB5F0C61},9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W912WJ,W2SD ENDIST NEW ENGLAND,2003-10-01 00:00:00,,CONCORD,MA,01742-2751,USA
{7BA5B333-5B0A-4036-B0F4-6787F8494EBD},1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,12024B,USDA FOREST SERVICE,2016-04-01 00:00:00,,BOISE,ID,83705,USA
{27E12196-0566-43C1-AFD3-67AAA93E8D53},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62108,NAVOPSPTCEN ALBUQUERQUE,2005-10-01 00:00:00,,ALBUQUERQUE,NM,87117,USA
{DA88C124-A176-4DDB-80DF-67B6A2966C1C},1500,"JUSTICE, DEPARTMENT OF",1544,U.S. MARSHALS SERVICE,15MA21,"U.S. DEPT OF JUSTICE, USMS",2016-04-01 00:00:00,,LANDOVER,MD,20785,USA
{5D5074A9-7ADC-4D31-93B9-67B9C69346AE},9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W22G1F,BLUE GRASS ARMY DEPOT,2018-10-01 00:00:00,,RICHMOND,KY,40475-5070,USA
{E87935B4-FDFF-49AE-8B6F-67C82D9F61E0},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12011S,USDA  APHIS  VS,2016-04-01 00:00:00,,PALMER,AK,99645-6399,USA
{DC082EF0-EDF3-44D5-BF0D-67D76F14EB77},2700,FEDERAL COMMUNICATIONS COMMISSION,2700,FEDERAL COMMUNICATIONS COMMISSION,273FCC,FCC,2016-04-01 00:00:00,,WASHINGTON,DC,20554,USA
{D1A959FA-8B86-43B9-9629-67FDAB707388},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",36C368,636A8-IOWA CITY HEALTH CARE,2016-04-01 00:00:00,,CORALVILLE,IA,52241,USA
{4D4E38A6-9E1E-495C-BD7C-6805086C90C3},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1232KR,USDA  APHIS  VS  OS  NCIE PP,2016-04-01 00:00:00,,RIVERDALE,MD,20737-1231,USA
{F11711A6-5E80-480C-B4AA-6808E0A4EB04},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1257HY,USDA APHIS PPQ SITC,2016-04-01 00:00:00,,MINNEAPOLIS,MN,55450,USA
