FarContractTypeClauseGuid,FarContractTypeGuid,FarClauseGuid,FarContractTypeCode,IsRequired,IsApplicable,IsOptional,UpdatedBy,IsDeleted
D20F1849-1401-400E-BD86-8160D9BB86CD,87EB7664-0899-4EBE-B4E2-9744A89F1906,3EAEA8FC-841D-491A-B58C-5A5EFE6DC75F,CRSUP,0,0,0,,0
FF2C7696-3D96-49FF-BE38-8161E182913E,1158E721-8AB4-41F3-8A19-DFD0D6929D68,0ABAED30-2073-4878-B937-2959FA39D95F,FAC,0,0,1,,0
ED6147F8-3833-44C0-89BA-81626CB4741D,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,4B8AE40B-E305-4D5E-953B-9EB57F879CA1,LMV,0,0,0,,0
BA1E352F-87D7-4DBF-91A6-816488148E04,0097E147-301E-4436-A10E-F5ABA923B769,32C6E65F-C18D-4B4E-B796-ABAAFCC384F8,DDR,0,0,0,,0
F2972922-8A0D-4F58-AB5A-8166A806F566,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,14E78012-F447-4133-AA71-C9493600EB3F,LMV,0,0,0,,0
D3B499CF-BC3B-4733-B4C8-816862678531,5AD35CAE-1A03-44AB-9E97-A1B28B7E0356,EA5FAD01-69A4-4F95-8E5F-EA2B717699CD,COMSVC,0,0,0,,0
319F952E-5C6B-4E82-B712-8174FFD9919D,BE8C6166-8CF5-4826-97AC-0004CA466C59,FC884459-0DF2-41AD-BBCD-40361ED48965,UTLSVC,0,1,0,,0
1826D0E3-711B-4A2E-85EC-817A605AE4C4,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,D2D5C78D-E18B-46A4-B9CF-8B3B5B467B8D,CRSVC,0,0,0,,0
B8E5892E-B563-4961-B48C-817EBD28508D,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,A6172334-D24E-4FB8-B30F-D2FC8AA49ECC,TRN,0,0,0,,0
6926F48C-C4AC-471C-9319-8187D1826D21,DD515826-8A1A-4C60-820F-5F7EC34F9410,6EC990F9-C063-4F88-B1A8-2DB489237489,T&MLH,0,0,0,,0
97432ECF-8D29-48ED-99D0-818C018BAD72,E93946C8-053F-4C09-8915-CF54B870408F,96B057F9-6E41-48D3-BFB6-956E6CC0DB70,FPCON,0,1,0,,0
B8F1D822-B6A7-48B0-AC21-818D8E045B8A,BE8C6166-8CF5-4826-97AC-0004CA466C59,35F52C67-9159-4D37-8CF2-22F23F6F4574,UTLSVC,0,0,0,,0
EB983174-0B23-4A47-8C3F-818E11F8BEE0,72A05099-7160-46C9-AA87-9853155A2036,3E4007C2-0575-4CF9-BDA0-6355CE30778D,CI,0,0,0,,0
7E73E646-5460-41E5-A79C-818F5A211C9A,F9A5903D-306C-4DC9-8676-C5DE3515EE75,08D3A5D7-E6CF-433D-BF12-4DD226255C0E,INDDEL,0,1,0,,0
90DE5305-C6B0-4990-98AA-819C8FC20BB9,0097E147-301E-4436-A10E-F5ABA923B769,51987F7E-AC65-45EF-B768-CA023EECE3BB,DDR,0,0,0,,0
549B19F7-45AB-4678-B2EA-819EFBE0C5DA,0097E147-301E-4436-A10E-F5ABA923B769,CA03E387-AB88-42CF-A74A-43AE20FC268D,DDR,0,0,0,,0
9A144480-9DE4-4165-ACB9-81A0FFF1C7BA,E93946C8-053F-4C09-8915-CF54B870408F,0CD586D1-5F35-45BE-BB2C-30D8B4834064,FPCON,0,1,0,,0
FE06B0FB-92B6-4AEE-BAF3-81A15C5887BE,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,3A26FF4C-0416-49A8-AC66-F48A2F5386AF,TRN,0,1,0,,0
C4AB6462-8CE8-4526-95F9-81A487261BB6,DD515826-8A1A-4C60-820F-5F7EC34F9410,A4614647-8FBB-4522-8163-7DBC71837621,T&MLH,0,1,0,,0
7F8096DD-A5B8-4B2D-B404-81A51701A72C,11912F53-9F3E-4851-AC27-2C011D890D8F,59746E9D-BFAD-4820-BA92-75DD907B473D,SAP,0,0,1,,0
AA87152D-C116-483B-93FF-81A60F2779F7,1158E721-8AB4-41F3-8A19-DFD0D6929D68,E295F426-2796-4746-B959-B80941A72257,FAC,0,1,0,,0
6D5D9B78-A35C-4611-A414-81B06332ED0E,E93946C8-053F-4C09-8915-CF54B870408F,ECCACD03-AD22-47F9-A9CF-E25508B70D21,FPCON,0,1,0,,0
F03AF335-DB79-4E76-9757-81B65AEAE602,11912F53-9F3E-4851-AC27-2C011D890D8F,C4301CF1-6DA1-49E5-97AE-E3F5A0FD488A,SAP,0,1,0,,0
CDE2947B-6AC8-451D-9B96-81BB83C0998D,1158E721-8AB4-41F3-8A19-DFD0D6929D68,5EE7602E-D448-410D-815D-5279DEDE14BA,FAC,0,1,0,,0
AF28C1F8-9642-498A-8C5D-81BD96CC0832,D907A2FE-3896-474E-9367-B5418DC5944C,339AEEE5-7EFF-4E3E-9A3F-7B1D925CC316,CRCON,0,0,0,,0
C41F6BCE-42E1-41A3-BACF-81C7A91A62BB,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,C79DE620-09F6-4AB5-A873-DD8DD1651437,CRSVC,0,1,0,,0
94F9094D-BF0C-425B-8F6B-81CBFC602869,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,3E767D13-BD00-4390-9E39-6B91CDE9BA0E,NULL,0,0,0,EAAD6461-6C6F-4A4A-A838-A2E3C57C7951,0
DE2A6731-F2A9-4350-B4B4-81D0015393A4,87EB7664-0899-4EBE-B4E2-9744A89F1906,34A9F0F6-1A97-460D-9C44-CF817165BE46,CRSUP,0,0,0,,0
7B8AFBDA-3029-4CDC-9F52-81D07F73272D,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,0A04760A-0BFC-4918-9974-FC22D0609ACD,FPSUP,0,0,0,,0
DFCD701F-92E9-4391-BE56-81D4C88DD7E6,C613E264-6A1D-4164-BC91-81108EFC4065,56B5B6DE-8746-4194-8383-F32543F149EB,A&E,0,0,0,,0
8E38B4FD-BAF4-41C5-A4EB-81E94FD90B5C,1158E721-8AB4-41F3-8A19-DFD0D6929D68,CA7DD5BD-BC20-45F2-99A4-9B18CF1EB479,FAC,0,0,1,,0
0FA05B56-4EAD-4E51-BA06-81EC39838227,11912F53-9F3E-4851-AC27-2C011D890D8F,ABBC0A50-B5D0-46EF-9963-99BD94CB9DBF,SAP,0,0,0,,0
EFA879DC-1C15-4C6F-A99A-81F143560637,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,58763E52-AF1A-43FA-9973-60B5283C2250,FPSUP,0,0,0,,0
977D7917-6607-4FCA-83E0-81F534784191,F9A5903D-306C-4DC9-8676-C5DE3515EE75,A33F387A-80F2-4097-9058-7365E6E2C3A4,INDDEL,0,0,0,,0
9CED6667-10DE-4D87-B367-81FDD4AFE7A4,EA060E5D-C55E-43BC-A646-E989501D72BB,D2765847-4539-4673-BA34-20E801D04874,CRR&D,0,0,0,,0
E1BC86F0-1F40-41C4-B2D4-8201C0C9E1EC,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,FB2B2B84-29E5-4203-B69F-599081F245AC,FPSUP,0,1,0,,0
019B1D67-8240-4183-9C26-8202DDD0C110,72A05099-7160-46C9-AA87-9853155A2036,8F0C6940-9220-4D61-A542-D6E9F9A4EB64,CI,0,0,0,,0
B456F0B5-9EFD-403F-B1DC-8207CCF7C175,C613E264-6A1D-4164-BC91-81108EFC4065,D21382E8-D63A-419A-9D6C-D62EF98B05EA,A&E,0,0,0,,0
27D23529-EF10-4934-B80D-820C44412B22,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,2A9CD8A9-15B5-426F-BD5D-ECB1787A6DFA,FPSUP,0,1,0,,0
ED64A49F-25BB-4868-A458-820D10594B33,EA060E5D-C55E-43BC-A646-E989501D72BB,235A2671-E238-42C5-B8FC-6B2589E3671B,CRR&D,0,0,0,,0
2F75B5FC-E33A-4CBF-A124-820D60E0D841,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,E4C4D68D-2440-4EDB-B825-56EAF3045507,OTHER,0,0,1,,0
EBF86D89-DFD0-4664-B352-820DC988C745,0097E147-301E-4436-A10E-F5ABA923B769,C8E6B1D4-6BF7-49C3-A120-BD77882D6683,DDR,0,0,0,,0
E92A1325-4530-49CD-A58A-82122AE3E3EF,742BADDB-4648-4F9C-B69E-2C0669F6389E,7CA455D4-7ED8-439A-80F4-5F1CE4AD86AA,FPR&D,0,1,0,,0
DE821919-0398-4B89-B09A-821B5FA5E8EF,C613E264-6A1D-4164-BC91-81108EFC4065,DC464266-EF9F-4391-8697-636C78DD3255,A&E,0,0,0,,0
75EB0A3E-1167-439A-97AE-821C14EEFEE4,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,6C96DBAA-6EE6-422F-97C3-60F3B19DC3A3,CRSVC,0,0,0,,0
E6C53824-F662-487A-B76D-821C4D47B656,C613E264-6A1D-4164-BC91-81108EFC4065,4B0CB234-A097-4F83-941D-8C7832A6DA58,A&E,0,0,0,,0
EB2ECCA6-685D-41F2-B677-82208B66CF37,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,339AEEE5-7EFF-4E3E-9A3F-7B1D925CC316,LMV,0,1,0,,0
3F579D67-07A2-4454-A947-822964CE4909,DD515826-8A1A-4C60-820F-5F7EC34F9410,87E2D75B-55BB-462D-BCCE-36C8F35D6FFD,T&MLH,0,0,0,,0
30C0F4A1-1BA0-4303-851D-822EB3A0F6A9,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,0A04760A-0BFC-4918-9974-FC22D0609ACD,TRN,0,1,0,,0
17D45C90-5C9F-4890-B936-8230A630D3D2,BE8C6166-8CF5-4826-97AC-0004CA466C59,68E6DCEB-A61B-4912-9537-678C692C8D91,UTLSVC,0,0,0,,0
030A3314-651D-4936-97B0-823ADA7CE7E4,D907A2FE-3896-474E-9367-B5418DC5944C,23E51C49-63E5-4548-8872-2312EE55DAF7,CRCON,0,0,0,,0
73178143-F680-4AAB-A75D-823C70A0B78A,E93946C8-053F-4C09-8915-CF54B870408F,11A141FA-0822-466E-A30A-9BC3A44AB32E,FPCON,0,0,0,,0
83C9DC2F-13AB-46DC-9B6E-8240ECCAC6D8,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,094ADDCE-18E3-479C-887C-7AEC54D49E19,OTHER,0,0,1,,0
86A5E9F3-04BB-4ABC-B241-8243606F5E19,742BADDB-4648-4F9C-B69E-2C0669F6389E,E29DE744-9581-42C8-8470-C3757707217D,FPR&D,0,1,0,,0
F42EEAE9-1189-47D1-B60A-8249E96B1923,1158E721-8AB4-41F3-8A19-DFD0D6929D68,ABDD4ECE-BA2B-4B1C-BED3-E38BED932BC5,FAC,0,0,0,,0
638C0CD0-5435-4E93-9600-824CF66BD367,1158E721-8AB4-41F3-8A19-DFD0D6929D68,3E3952AC-8197-45C0-AFDB-CF0D386AE046,FAC,0,0,0,,0
F0406E8D-0747-4DB4-B52F-824EE32AB490,C613E264-6A1D-4164-BC91-81108EFC4065,8F0C6940-9220-4D61-A542-D6E9F9A4EB64,A&E,0,0,0,,0
D885EE29-5C8F-48AE-889D-8252D04DCD64,E93946C8-053F-4C09-8915-CF54B870408F,B47D25B4-649B-4578-89BD-A975C935D95B,FPCON,0,1,0,,0
D15A6608-D35E-4CFE-9118-82559167A8F5,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,A33FC595-A4EC-423A-B21B-93E0973A5B13,TRN,0,0,0,,0
8D464CB0-30F7-4102-BC04-825C0B578B04,F9A5903D-306C-4DC9-8676-C5DE3515EE75,509B3FC0-24EF-434F-9E70-E5908BA84F08,INDDEL,0,0,1,,0
08511C10-D428-42EA-967F-82643393E60A,1E87B268-CF55-4B35-A278-0F7FC39426E1,6A7993F4-BC04-4A22-B1AC-FE3E27DFE8F8,FPSVC,0,0,0,,0
DFC3D599-75DA-4DE3-B078-8264BCA24016,1E87B268-CF55-4B35-A278-0F7FC39426E1,89711AD7-94AD-4D41-BE24-A76008A6CCB1,FPSVC,0,0,0,,0
0E447A7B-6031-4C53-9666-826BDBF0A40B,1E87B268-CF55-4B35-A278-0F7FC39426E1,485D4BCC-1531-4F12-B8FF-4B9E63553659,FPSVC,0,0,0,,0
52B1C47B-6083-4706-AFE2-826EC87CAB40,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,20B01D2B-104E-4510-AD94-240A74DDC3B6,LMV,0,1,0,,0
CC5F9AF1-341D-4D02-B4CD-827B8AF3A8B5,87EB7664-0899-4EBE-B4E2-9744A89F1906,EDE8E0BB-33DA-440F-9F87-859B5D0BF530,CRSUP,0,1,0,,0
E6B32FBA-FE5A-4835-9662-827EB201143F,DD515826-8A1A-4C60-820F-5F7EC34F9410,68E6DCEB-A61B-4912-9537-678C692C8D91,T&MLH,0,1,0,,0
6CC61BCD-2CD9-40E7-878F-8282FDEC30AF,E93946C8-053F-4C09-8915-CF54B870408F,D2D5C78D-E18B-46A4-B9CF-8B3B5B467B8D,FPCON,0,0,0,,0
3E792565-5051-4201-B023-828AACBBB894,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,4AFF437A-B769-41B4-96B2-6AE796892DAC,LMV,0,1,0,,0
CA393AE7-189A-48BB-98FE-828F8FEE5DC2,742BADDB-4648-4F9C-B69E-2C0669F6389E,F3D33861-145F-44A9-A6FF-205E833551F2,FPR&D,0,0,0,,0
8F08C7A7-2544-4A66-AD1F-82932A4212B2,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,29BB493F-DD75-4993-A3CE-873D5B84BCAF,FPSUP,0,1,0,,0
D258FE36-CC75-4E0A-B041-8298148DBA9E,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,FAC87AFE-11DE-4216-8D8E-9A3FE647773D,FPSUP,0,1,0,,0
096926A1-6935-4E26-BC62-829B468F40E7,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,D73CABA8-3806-4DC4-8AF1-C8C7D604328A,OTHER,0,0,1,,0
4C63F6CF-50B1-4708-BD66-829EE51D989A,F9A5903D-306C-4DC9-8676-C5DE3515EE75,AC2B09C6-CC8C-437B-B01C-8649FD154845,INDDEL,0,0,0,,0
8ADEA653-C366-422E-88DC-82AC769D6604,0097E147-301E-4436-A10E-F5ABA923B769,FFD46504-B443-46E3-94B0-CAB07043A997,DDR,0,0,1,,0
6DA12FE8-E8C1-4D7B-90F8-82ACD192118A,742BADDB-4648-4F9C-B69E-2C0669F6389E,66321088-3B86-4960-B316-374613520690,FPR&D,0,0,0,,0
D0CC9666-D9DD-45B3-A5B9-82AF063CF453,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,2B3FEE83-1987-40E3-8605-212BDBD4E184,OTHER,0,0,1,,0
8659E174-16D8-43E4-B008-82B1CAA53C31,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,3BA3FF08-427B-461B-9EED-C46A520F7E29,TRN,0,0,0,,0
45B3BA9E-59AB-4175-BA15-82B4A989FCC1,1E87B268-CF55-4B35-A278-0F7FC39426E1,5BE62FD5-C957-4159-8010-5C640CA5E7C7,FPSVC,0,1,0,,0
1826AC24-B6B4-4B22-9B10-82BCCB9D7BA9,87EB7664-0899-4EBE-B4E2-9744A89F1906,CB9EE4EA-8F81-4731-B67A-1D3C94E41962,CRSUP,0,1,0,,0
4399B3BE-ED41-44F6-AFFA-82C2C00DDB39,87EB7664-0899-4EBE-B4E2-9744A89F1906,D5B67907-5F37-4BF4-8DA8-CC4B82577433,CRSUP,0,0,1,,0
965A9D13-3C39-48D5-988A-82CB7F40A843,11912F53-9F3E-4851-AC27-2C011D890D8F,15872D4F-864F-42DD-8D0D-FDD6B802750E,SAP,0,0,0,,0
1174071A-1080-4BAB-8EC6-82CBCC9CE773,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,3A7E8736-FE83-4C80-B2DD-8A5B1914F700,CRSVC,0,1,0,,0
8E8FB7B3-A131-4A91-A097-82D0B4F67F01,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,643C97F4-EC88-4248-B6E7-8D73516397DB,OTHER,0,0,1,,0
E4472F2A-7C9A-4C7A-8AF1-82D79CD6F4A9,BE8C6166-8CF5-4826-97AC-0004CA466C59,F635FE65-6FDA-4696-AA3F-AE3B0BA3F507,UTLSVC,0,1,0,,0
38615C49-BCFC-400D-8B68-82DA42DCDC67,1158E721-8AB4-41F3-8A19-DFD0D6929D68,AA0CE5B8-3B4D-4297-89F3-2C1F37B13003,NULL,0,0,0,EAAD6461-6C6F-4A4A-A838-A2E3C57C7951,0
30CE8E7B-D4C0-4F33-942D-82DB3A7BAB74,DD515826-8A1A-4C60-820F-5F7EC34F9410,0585D739-322F-4912-860A-90B46BED91FA,T&MLH,0,1,0,,0
FB37CB3C-6F03-4ED5-98CD-82E0C031B868,742BADDB-4648-4F9C-B69E-2C0669F6389E,598AE8ED-5DBC-40EB-9FEA-CEE6719FD0A4,FPR&D,0,0,1,,0
13DAFF4F-4372-4018-98B9-82E8FC6E45D6,F9A5903D-306C-4DC9-8676-C5DE3515EE75,E3FE3051-841A-41F2-BEC2-BDB56B76A19C,INDDEL,0,1,0,,0
96A84FD0-3EB5-4ACD-A6F9-82EE36BD22F5,11912F53-9F3E-4851-AC27-2C011D890D8F,980CE4EB-6D7D-488F-B079-C5582F7F9149,SAP,0,1,0,,0
7DA83186-4F0C-40C5-BFCF-82F313A41E94,D907A2FE-3896-474E-9367-B5418DC5944C,9138F6E2-DBB6-45D1-955D-7DEE9624D4DC,CRCON,0,0,0,,0
DB52BDF7-AFEE-4DD9-BD70-82F508E4DABF,E93946C8-053F-4C09-8915-CF54B870408F,51987F7E-AC65-45EF-B768-CA023EECE3BB,FPCON,0,0,0,,0
2237B6F4-DFDB-42AE-AEE0-82F9A3822090,72A05099-7160-46C9-AA87-9853155A2036,D73CABA8-3806-4DC4-8AF1-C8C7D604328A,CI,1,0,0,,0
962F030B-ED5E-48C8-8C05-82F9C29F5705,1158E721-8AB4-41F3-8A19-DFD0D6929D68,2C445954-3ECB-4AAA-98A0-64AA7E61CD5C,FAC,0,0,0,,0
85BAFE82-E3E1-45E2-BA18-82FCD649ED28,1158E721-8AB4-41F3-8A19-DFD0D6929D68,AAE3D22A-4C58-4028-A83A-B72BC3B21381,FAC,0,1,0,,0
CDA244DD-AFCB-4297-8EC3-830A1D523A64,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,0ABAED30-2073-4878-B937-2959FA39D95F,FPSUP,0,0,1,,0
7E69B97A-0D09-4C6A-A526-8310561715BA,1158E721-8AB4-41F3-8A19-DFD0D6929D68,5DC7F19A-F511-4872-9866-F0C543740719,FAC,0,0,0,,0
334CAD80-7B3E-4E0E-AF63-8310DC90A019,11912F53-9F3E-4851-AC27-2C011D890D8F,6C96DBAA-6EE6-422F-97C3-60F3B19DC3A3,SAP,0,0,1,,0
4CAFA2F5-09B5-411E-847F-8313E0F44636,72A05099-7160-46C9-AA87-9853155A2036,65DC1547-6410-4DAF-8192-8EF14972287B,CI,0,0,0,,0
857A823E-C580-42E9-BE85-8315790D2CBF,E93946C8-053F-4C09-8915-CF54B870408F,694EE906-059F-4F53-AE46-62A1555CFBC7,FPCON,0,0,0,,0
C866EF63-B4CD-45E7-90C8-8315CC01C9C4,1158E721-8AB4-41F3-8A19-DFD0D6929D68,E58C4114-0BA5-4B67-9987-95ED9C614062,FAC,0,1,0,,0
2A174DA9-999E-477D-AE3D-831CFDD57035,11912F53-9F3E-4851-AC27-2C011D890D8F,8E442520-3DDF-43E7-B968-458C1C34CE73,SAP,0,0,0,,0
91E989CD-2B93-4403-A99A-831D8641C77B,11912F53-9F3E-4851-AC27-2C011D890D8F,70E3F69E-2EDA-425F-9D22-B19621D11C60,SAP,0,0,1,,0
2DE6D739-D281-42A1-BC98-831D88240592,F9A5903D-306C-4DC9-8676-C5DE3515EE75,59746E9D-BFAD-4820-BA92-75DD907B473D,INDDEL,0,0,0,,0
AC6AE538-29C6-4F30-9FAC-83269D9F2E82,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,8AD234B2-677C-4663-93ED-E5747C3FA247,OTHER,0,0,1,,0
0AB68FBA-4100-4DE5-81FF-832CA60EDCB9,5AD35CAE-1A03-44AB-9E97-A1B28B7E0356,AAE3D22A-4C58-4028-A83A-B72BC3B21381,COMSVC,0,1,0,,0
CB11E62D-5BE9-402D-A293-832DEAF182F9,C613E264-6A1D-4164-BC91-81108EFC4065,D6F6E092-5B11-4CD6-A4E8-DCDFCF7E036B,A&E,0,1,0,,0
F8F068B5-CD9E-402F-836C-83311B2DA6F8,1E87B268-CF55-4B35-A278-0F7FC39426E1,FD19C834-9173-4549-8DC1-CF87993569B4,FPSVC,0,1,0,,0
C358C3E2-6E67-48A9-A33A-833EB8B4F558,0097E147-301E-4436-A10E-F5ABA923B769,0D14D757-189D-4698-A8CC-4D2C8B48C5F1,DDR,1,0,0,,0
F085DF0E-9E17-469C-845B-83429085796A,0097E147-301E-4436-A10E-F5ABA923B769,9F1313DD-E684-4360-BE25-3D4AF8534EC8,DDR,0,0,0,,0
CEC9DD7E-358E-4E51-BE08-8343156D3E69,0097E147-301E-4436-A10E-F5ABA923B769,9021CD9C-53F4-47F1-B1F2-BA7B10CF9E45,DDR,0,0,0,,0
B632AF28-005C-47E0-A925-83499AFC7BB5,11912F53-9F3E-4851-AC27-2C011D890D8F,F8289132-FD0F-444A-B2BE-B0ED5DB16741,SAP,0,0,0,,0
84509304-1F6D-4CC8-ACF4-834F187ED1D8,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,F5784E90-4C41-4D0B-8D2C-B689AAB720A1,OTHER,0,0,1,,0
2BA1D181-F7F3-490F-9D95-83506E9247EE,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,BEE14988-A3AC-4FD2-BBB6-EF7D8A9B9575,CRSVC,0,1,0,,0
29AEF68A-F5C8-4F92-A38F-8360503AA396,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,47E24581-AD99-465B-973F-C2A8F816B6BC,FPSUP,0,0,0,,0
D5BE7646-353D-47D8-909B-83676D6E6F9E,742BADDB-4648-4F9C-B69E-2C0669F6389E,13DBD936-8823-44EA-934F-D2CD71DD7781,FPR&D,0,1,0,,0
E6EEC033-D196-4901-9E8A-836851FB14D4,D907A2FE-3896-474E-9367-B5418DC5944C,2B3FEE83-1987-40E3-8605-212BDBD4E184,CRCON,0,0,0,,0
4C6A1B04-1A9F-4D2F-95AC-836985629EEF,72A05099-7160-46C9-AA87-9853155A2036,166A9F48-3630-47AE-8917-BFF18174F12F,CI,0,0,0,,0
1602AA7F-9709-4C6C-B997-836DA332942F,EA060E5D-C55E-43BC-A646-E989501D72BB,DB808C3A-206F-461A-A5E3-44B0EA167243,CRR&D,0,1,0,,0
92223F89-B005-42A2-8AFC-836F6D344788,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,1BADE100-ED16-485A-AF07-4B8342AECD83,FPSUP,0,1,0,,0
CA1B67F2-B4B4-4C6F-A130-8374358D9068,742BADDB-4648-4F9C-B69E-2C0669F6389E,C554E1FF-B08A-4FFB-9972-BF72674265C9,FPR&D,0,0,1,,0
294060DA-4445-4E2D-BFDA-83818C1727AC,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,8632B2E0-80FF-4929-A126-A363AA41AC9A,OTHER,0,0,1,,0
B9344EC2-5CFD-42DC-9462-83857D36105B,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,FB583AD1-8469-4E2F-B68C-68C57D4A4D89,CRSVC,0,1,0,,0
A5D71591-B8CD-45BE-B4BB-8388ACF6C1CA,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,9AC482BD-6F13-4E9B-9FE7-D8457EFF9B63,CRSVC,0,1,0,,0
AAC88D4D-D69F-437A-9595-83896BF1C8C3,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,592C666B-2CDC-4CE7-B86C-3CD5A1BAC2F6,TRN,0,0,0,,0
8E5DCABA-4B63-42DB-8A9C-838DDCD9AA2B,72A05099-7160-46C9-AA87-9853155A2036,971C6678-9C6D-4903-B79E-7D0BCA51D2D5,CI,0,0,0,,0
183737A0-5F9C-4511-A68B-838EC208F33E,C613E264-6A1D-4164-BC91-81108EFC4065,0D935E27-0FF9-4D89-8181-993AB78C9880,A&E,0,1,0,,0
22725826-26E3-4BDE-B922-83901859917E,72A05099-7160-46C9-AA87-9853155A2036,362F3D8D-5BA0-42F8-924E-1123B45DAE00,CI,0,0,0,,0
01B4B079-AEB1-4A85-9BF1-8391AC528322,1E87B268-CF55-4B35-A278-0F7FC39426E1,957189B1-9D31-4ED2-AB48-D336C8FF7E34,FPSVC,0,0,0,,0
75E518A4-D359-4941-BCDB-8393BAD9CF82,5AD35CAE-1A03-44AB-9E97-A1B28B7E0356,66321088-3B86-4960-B316-374613520690,COMSVC,0,0,0,,0
AFF785EC-93EF-4D04-885F-839DA794E368,1158E721-8AB4-41F3-8A19-DFD0D6929D68,3C113B96-D63B-40C6-898A-41F6CFC0A3C1,FAC,0,0,0,,0
BE1238ED-AFC8-431D-83D2-839F30EFE9FD,EA060E5D-C55E-43BC-A646-E989501D72BB,417F084C-177B-478A-A7B5-17AFD15ECE72,CRR&D,0,0,0,,0
DE21CF8E-0D2A-440D-A608-83A505D5EB8A,F9A5903D-306C-4DC9-8676-C5DE3515EE75,82BF9BE2-127C-4573-863A-085BE33EA883,INDDEL,0,0,0,,0
A1D187D8-7E54-4156-A474-83A54761607F,1E87B268-CF55-4B35-A278-0F7FC39426E1,33AC57C3-9D78-41DD-9DB1-07742B117A12,FPSVC,0,1,0,,0
A3D416ED-E524-4A85-8F08-83AC948AE065,C613E264-6A1D-4164-BC91-81108EFC4065,96984662-DB51-4AA0-A413-AA0B1ED1AD87,A&E,0,0,0,,0
A307B1CD-A13F-4A94-93F4-83AEF9971233,0097E147-301E-4436-A10E-F5ABA923B769,95BCF93C-5E49-4B3A-9756-E9E83DFC1D3D,DDR,0,0,0,,0
77C45463-E611-421D-985B-83B108B7A79B,C613E264-6A1D-4164-BC91-81108EFC4065,162AB8A8-C301-47AC-ABC8-14238BD9AE07,A&E,0,1,0,,0
C8864935-0F52-4D8E-9678-83B3C567C4E5,D907A2FE-3896-474E-9367-B5418DC5944C,FBF1C04F-F9AF-4B4A-AA86-43FB053F846F,CRCON,0,1,0,,0
3F273BCD-9ED7-430B-BAAF-83C191D9E146,0097E147-301E-4436-A10E-F5ABA923B769,235A2671-E238-42C5-B8FC-6B2589E3671B,DDR,0,0,0,,0
59F6E48D-37BF-4FC6-8DF2-83C2B5D34401,C613E264-6A1D-4164-BC91-81108EFC4065,67364245-AABB-42AD-BD6C-984ECB2B5F47,A&E,0,1,0,,0
1B1C142F-E380-4B2C-BF60-83C7BEE3F4F0,5AD35CAE-1A03-44AB-9E97-A1B28B7E0356,32025E61-0D54-4FAF-9DA4-157A8EC40EAD,COMSVC,0,0,0,,0
93B4F5E0-B3BA-4944-9059-83D228801C99,87EB7664-0899-4EBE-B4E2-9744A89F1906,1DA38EF3-B17C-45D8-AB17-D64D3DBC246C,CRSUP,0,1,0,,0
ACFB1DB3-6638-4FE9-9002-83D5EFD3C691,D907A2FE-3896-474E-9367-B5418DC5944C,6D559D4F-45A6-4F08-B780-D5FBF328FC2D,CRCON,0,0,0,,0
5E564CCF-FFCB-419B-B37C-83DDD9510067,11912F53-9F3E-4851-AC27-2C011D890D8F,3A26FF4C-0416-49A8-AC66-F48A2F5386AF,SAP,0,1,0,,0
3A5DB7AD-DA0E-4CB6-91B2-83DE37BAD3AC,F9A5903D-306C-4DC9-8676-C5DE3515EE75,FB18C8D9-F7BA-46F4-904D-22EE594611B2,INDDEL,0,0,0,,0
